Step,AgentID,Delay time,Driving time of cars leaving
405,200412,,"[['Truck141126', 389]]"
430,200412,,"[['Truck141124', 419], ['Truck141130', 404]]"
435,200000,,"[['Truck141125', 424]]"
439,200412,,"[['Truck141120', 438], ['Truck141134', 403]]"
440,200000,,"[['Truck141127', 424]]"
452,200412,,"[['Truck141132', 421]]"
453,200412,,"[['Truck141122', 447], ['Truck141128', 432]]"
458,200000,,"[['Truck141121', 457]]"
461,200000,,"[['Truck141123', 455]]"
466,200000,,"[['Truck141129', 445], ['Truck141135', 430]]"
467,200412,,"[['Truck141138', 421]]"
475,200000,,"[['Truck141143', 419]]"
475,200412,,"[['Truck141146', 409]]"
476,200412,,"[['Truck141154', 390]]"
487,200412,,"[['Truck141136', 446]]"
497,200412,,"[['Truck141142', 441]]"
498,200000,,"[['Truck141131', 472]]"
500,200412,,"[['Truck141148', 429]]"
502,200412,,"[['Truck141158', 406]]"
503,200000,,"[['Truck141155', 417]]"
506,200000,,"[['Truck141147', 440]]"
507,200000,,"[['Truck141139', 461]]"
509,200000,,"[['Truck141133', 478]]"
514,200000,,"[['Truck141153', 433]]"
515,200000,,"[['Truck141151', 439]]"
517,200000,,"[['Truck141173', 386]]"
519,200412,,"[['Truck141152', 438]]"
520,200412,,"[['Truck141150', 444]]"
525,200000,,"[['Truck141141', 474], ['Truck141145', 464]]"
527,200000,,"[['Truck141157', 436]]"
528,200412,,"[['Truck141140', 477]]"
529,200412,,"[['Truck141144', 468]]"
530,200000,,"[['Truck141137', 489]]"
533,200412,,"[['Truck141156', 442]]"
541,200000,,"[['Truck141165', 430]]"
544,200000,,"[['Truck141177', 403]]"
544,200412,,"[['Truck141160', 443]]"
545,200000,,"[['Truck141169', 424]]"
546,200000,,"[['Truck141159', 450]]"
547,200412,,"[['Truck141164', 436]]"
549,200000,,"[['Truck141149', 478]]"
551,200412,,"[['Truck141162', 445]]"
556,200000,,"[['Truck141161', 455]]"
558,200000,,"[['Truck141171', 432]]"
561,200412,,"[['Truck141168', 440]]"
563,200000,,"[['Truck141167', 447]]"
564,200000,,"[['Truck141163', 458]]"
572,200000,,"[['Truck141191', 396]]"
577,200000,,"[['Truck141179', 431], ['Truck141189', 406]]"
578,200412,,"[['Truck141182', 422]]"
580,200000,,"[['Truck141183', 424]]"
581,200412,,"[['Truck141166', 465], ['Truck141170', 455], ['Truck141176', 440]]"
585,200412,,"[['Truck141174', 449]]"
592,200412,,"[['Truck141172', 461]]"
596,200000,,"[['Truck141185', 435]]"
596,200412,,"[['Truck141180', 445]]"
599,200412,,"[['Truck141178', 453], ['Truck141190', 423]]"
601,200412,,"[['Truck141186', 435]]"
603,200000,,"[['Truck141187', 437]]"
610,200412,,"[['Truck141184', 449]]"
612,200000,,"[['Truck141209', 391]]"
613,200412,,"[['Truck141194', 427]]"
614,200000,,"[['Truck141181', 463]]"
615,200000,,"[['Truck141193', 434]]"
623,200412,,"[['Truck141202', 417]]"
626,200000,,"[['Truck141197', 435]]"
627,200412,,"[['Truck141200', 426]]"
630,200000,,"[['Truck141175', 494]]"
633,200000,,"[['Truck141201', 432]]"
634,200412,,"[['Truck141188', 463]]"
636,200000,,"[['Truck141195', 450]]"
636,200412,,"[['Truck141212', 405]]"
637,200000,,"[['Truck141203', 431]]"
644,200412,,"[['Truck141214', 408]]"
645,200412,,"[['Truck141208', 424]]"
649,200412,,"[['Truck141198', 453]]"
651,200000,,"[['Truck141215', 415]]"
654,200000,,"[['Truck141205', 443]]"
657,200412,,"[['Truck141204', 446]]"
659,200000,,"[['Truck141207', 443]]"
659,200412,,"[['Truck141192', 478]]"
660,200000,,"[['Truck141199', 464]]"
660,200412,,"[['Truck141196', 469]]"
661,200412,,"[['Truck141210', 435]]"
663,200000,,"[['Truck141217', 422]]"
665,200412,,"[['Truck141206', 449]]"
673,200000,,"[['Truck141219', 427]]"
675,200000,,"[['Truck141213', 444]]"
676,200412,,"[['Truck141220', 425]]"
677,200412,,"[['Truck141216', 436]]"
682,200000,,"[['Truck141231', 406]]"
684,200412,,"[['Truck141224', 423]]"
687,200000,,"[['Truck141225', 426]]"
687,200412,,"[['Truck141242', 381]]"
689,200000,,"[['Truck141211', 463]]"
692,200000,,"[['Truck141229', 421]]"
701,200000,,"[['Truck141223', 445]]"
702,200412,,"[['Truck141234', 416]]"
