Step,AgentID,Delay time,Driving time of cars leaving
947,200412,,"[['Truck216016', 906]]"
970,200412,,"[['Truck216002', 964]]"
998,200000,,"[['Truck216011', 972]]"
999,200000,,"[['Truck216003', 993]]"
1019,200000,,"[['Truck216021', 968]]"
1031,200412,,"[['Truck216000', 1030]]"
1033,200000,,"[['Truck216005', 1022]]"
1037,200000,,"[['Truck216017', 996]]"
1039,200000,,"[['Truck216029', 968]]"
1039,200412,,"[['Truck216054', 903]]"
1041,200412,,"[['Truck216024', 980]]"
1044,200000,,"[['Truck216009', 1023]]"
1048,200412,,"[['Truck216008', 1027]]"
1054,200412,,"[['Truck216036', 963]]"
1057,200000,,"[['Truck216031', 981]]"
1061,200000,,"[['Truck216049', 940]]"
1061,200412,,"[['Truck216006', 1045]]"
1064,200000,,"[['Truck216033', 983]]"
1067,200000,,"[['Truck216019', 1021]]"
1067,200412,,"[['Truck216010', 1041]]"
1068,200412,,"[['Truck216012', 1037], ['Truck216082', 862]]"
1069,200412,,"[['Truck216030', 993]]"
1072,200412,,"[['Truck216026', 1006]]"
1073,200412,,"[['Truck216004', 1062]]"
1074,200000,,"[['Truck216025', 1013]]"
1074,200412,,"[['Truck216056', 933]]"
1080,200000,,"[['Truck216041', 979]]"
1081,200000,,"[['Truck216013', 1050]]"
1081,200412,,"[['Truck216020', 1030]]"
1082,200000,,"[['Truck216001', 1081]]"
1086,200000,,"[['Truck216035', 1000]]"
1087,200000,,"[['Truck216015', 1051]]"
1089,200412,,"[['Truck216032', 1008]]"
1090,200000,,"[['Truck216027', 1024]]"
1094,200000,,"[['Truck216007', 1078]]"
1098,200000,,"[['Truck216059', 952]]"
1105,200412,,"[['Truck216038', 1009]]"
1106,200000,,"[['Truck216065', 945]]"
1106,200412,,"[['Truck216022', 1050], ['Truck216066', 940]]"
1107,200000,,"[['Truck216079', 911]]"
1108,200412,,"[['Truck216044', 997]]"
1110,200000,,"[['Truck216053', 979]]"
