Step,AgentID,Delay time,Driving time of cars leaving
614,200412,,"[['Truck192960', 613]]"
639,200000,,"[['Truck192961', 638]]"
649,200412,,"[['Truck192972', 618]]"
659,200412,,"[['Truck192962', 653]]"
669,200000,,"[['Truck192969', 648]]"
669,200412,,"[['Truck192966', 653]]"
672,200412,,"[['Truck192980', 621]]"
685,200000,,"[['Truck192965', 674], ['Truck192967', 669], ['Truck192973', 654]]"
697,200000,,"[['Truck192971', 671], ['Truck192975', 661]]"
698,200000,,"[['Truck192991', 622]]"
705,200000,,"[['Truck192981', 654]]"
707,200000,,"[['Truck192983', 651]]"
711,200412,,"[['Truck192974', 675]]"
712,200412,,"[['Truck192976', 671]]"
715,200412,,"[['Truck192964', 704]]"
716,200412,,"[['Truck192984', 655]]"
724,200412,,"[['Truck192970', 698]]"
728,200412,,"[['Truck192982', 672]]"
731,200412,,"[['Truck192968', 710]]"
732,200000,,"[['Truck192963', 726]]"
733,200412,,"[['Truck192988', 662]]"
736,200412,,"[['Truck192986', 670]]"
744,200412,,"[['Truck192978', 698]]"
745,200412,,"[['Truck192994', 659]]"
747,200000,,"[['Truck192989', 676]]"
753,200412,,"[['Truck192990', 677]]"
760,200000,,"[['Truck192977', 719]]"
762,200412,,"[['Truck192992', 681]]"
765,200000,,"[['Truck193001', 664]]"
765,200412,,"[['Truck193014', 629]]"
768,200000,,"[['Truck193005', 657]]"
769,200412,,"[['Truck193004', 658]]"
777,200000,,"[['Truck193009', 656]]"
778,200412,,"[['Truck193000', 677]]"
780,200412,,"[['Truck192998', 684]]"
781,200412,,"[['Truck193012', 650]]"
784,200000,,"[['Truck192985', 723]]"
788,200000,,"[['Truck193029', 617]]"
789,200000,,"[['Truck192987', 723]]"
794,200000,,"[['Truck192999', 698]]"
797,200000,,"[['Truck192979', 751]]"
800,200000,,"[['Truck193003', 694]]"
801,200412,,"[['Truck193020', 650]]"
803,200000,,"[['Truck193007', 687]]"
806,200412,,"[['Truck193002', 700]]"
808,200412,,"[['Truck193006', 692]]"
811,200000,,"[['Truck192997', 720]]"
815,200000,,"[['Truck193011', 689]]"
