Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck20161', 297]]"
298,200412,,"[['Truck20160', 297]]"
303,200000,,"[['Truck20163', 297]]"
303,200412,,"[['Truck20162', 297]]"
308,200000,,"[['Truck20165', 297]]"
308,200412,,"[['Truck20164', 297]]"
313,200000,,"[['Truck20167', 297]]"
313,200412,,"[['Truck20166', 297]]"
318,200000,,"[['Truck20169', 297]]"
318,200412,,"[['Truck20168', 297]]"
323,200000,,"[['Truck20171', 297]]"
323,200412,,"[['Truck20170', 297]]"
328,200000,,"[['Truck20173', 297]]"
328,200412,,"[['Truck20172', 297]]"
333,200000,,"[['Truck20175', 297]]"
333,200412,,"[['Truck20174', 297]]"
338,200000,,"[['Truck20177', 297]]"
338,200412,,"[['Truck20176', 297]]"
343,200000,,"[['Truck20179', 297]]"
343,200412,,"[['Truck20178', 297]]"
348,200000,,"[['Truck20181', 297]]"
348,200412,,"[['Truck20180', 297]]"
353,200000,,"[['Truck20183', 297]]"
353,200412,,"[['Truck20182', 297]]"
358,200000,,"[['Truck20185', 297]]"
358,200412,,"[['Truck20184', 297]]"
363,200000,,"[['Truck20187', 297]]"
363,200412,,"[['Truck20186', 297]]"
368,200000,,"[['Truck20189', 297]]"
368,200412,,"[['Truck20188', 297]]"
373,200000,,"[['Truck20191', 297]]"
373,200412,,"[['Truck20190', 297]]"
378,200000,,"[['Truck20193', 297]]"
378,200412,,"[['Truck20192', 297]]"
383,200000,,"[['Truck20195', 297]]"
383,200412,,"[['Truck20194', 297]]"
388,200000,,"[['Truck20197', 297]]"
388,200412,,"[['Truck20196', 297]]"
393,200000,,"[['Truck20199', 297]]"
393,200412,,"[['Truck20198', 297]]"
398,200000,,"[['Truck20201', 297]]"
398,200412,,"[['Truck20200', 297]]"
403,200000,,"[['Truck20203', 297]]"
403,200412,,"[['Truck20202', 297]]"
408,200000,,"[['Truck20205', 297]]"
408,200412,,"[['Truck20204', 297]]"
413,200000,,"[['Truck20207', 297]]"
413,200412,,"[['Truck20206', 297]]"
418,200000,,"[['Truck20209', 297]]"
418,200412,,"[['Truck20208', 297]]"
423,200000,,"[['Truck20211', 297]]"
423,200412,,"[['Truck20210', 297]]"
428,200000,,"[['Truck20213', 297]]"
428,200412,,"[['Truck20212', 297]]"
433,200000,,"[['Truck20215', 297]]"
433,200412,,"[['Truck20214', 297]]"
438,200000,,"[['Truck20217', 297]]"
438,200412,,"[['Truck20216', 297]]"
443,200000,,"[['Truck20219', 297]]"
443,200412,,"[['Truck20218', 297]]"
448,200000,,"[['Truck20221', 297]]"
448,200412,,"[['Truck20220', 297]]"
453,200000,,"[['Truck20223', 297]]"
453,200412,,"[['Truck20222', 297]]"
