Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck34561', 297]]"
298,200412,,"[['Truck34560', 297]]"
303,200000,,"[['Truck34563', 297]]"
303,200412,,"[['Truck34562', 297]]"
308,200000,,"[['Truck34565', 297]]"
308,200412,,"[['Truck34564', 297]]"
313,200000,,"[['Truck34567', 297]]"
313,200412,,"[['Truck34566', 297]]"
318,200000,,"[['Truck34569', 297]]"
318,200412,,"[['Truck34568', 297]]"
323,200000,,"[['Truck34571', 297]]"
323,200412,,"[['Truck34570', 297]]"
328,200000,,"[['Truck34573', 297]]"
328,200412,,"[['Truck34572', 297]]"
333,200000,,"[['Truck34575', 297]]"
333,200412,,"[['Truck34574', 297]]"
338,200000,,"[['Truck34577', 297]]"
338,200412,,"[['Truck34576', 297]]"
343,200000,,"[['Truck34579', 297]]"
343,200412,,"[['Truck34578', 297]]"
348,200000,,"[['Truck34581', 297]]"
348,200412,,"[['Truck34580', 297]]"
353,200000,,"[['Truck34583', 297]]"
353,200412,,"[['Truck34582', 297]]"
358,200000,,"[['Truck34585', 297]]"
358,200412,,"[['Truck34584', 297]]"
363,200000,,"[['Truck34587', 297]]"
363,200412,,"[['Truck34586', 297]]"
368,200000,,"[['Truck34589', 297]]"
368,200412,,"[['Truck34588', 297]]"
373,200000,,"[['Truck34591', 297]]"
373,200412,,"[['Truck34590', 297]]"
378,200000,,"[['Truck34593', 297]]"
378,200412,,"[['Truck34592', 297]]"
383,200000,,"[['Truck34595', 297]]"
383,200412,,"[['Truck34594', 297]]"
388,200000,,"[['Truck34597', 297]]"
388,200412,,"[['Truck34596', 297]]"
393,200000,,"[['Truck34599', 297]]"
393,200412,,"[['Truck34598', 297]]"
398,200000,,"[['Truck34601', 297]]"
398,200412,,"[['Truck34600', 297]]"
403,200000,,"[['Truck34603', 297]]"
403,200412,,"[['Truck34602', 297]]"
408,200000,,"[['Truck34605', 297]]"
408,200412,,"[['Truck34604', 297]]"
413,200000,,"[['Truck34607', 297]]"
413,200412,,"[['Truck34606', 297]]"
418,200000,,"[['Truck34609', 297]]"
418,200412,,"[['Truck34608', 297]]"
423,200000,,"[['Truck34611', 297]]"
423,200412,,"[['Truck34610', 297]]"
428,200000,,"[['Truck34613', 297]]"
428,200412,,"[['Truck34612', 297]]"
433,200000,,"[['Truck34615', 297]]"
433,200412,,"[['Truck34614', 297]]"
438,200000,,"[['Truck34617', 297]]"
438,200412,,"[['Truck34616', 297]]"
443,200000,,"[['Truck34619', 297]]"
443,200412,,"[['Truck34618', 297]]"
448,200000,,"[['Truck34621', 297]]"
448,200412,,"[['Truck34620', 297]]"
453,200000,,"[['Truck34623', 297]]"
453,200412,,"[['Truck34622', 297]]"
458,200000,,"[['Truck34625', 297]]"
458,200412,,"[['Truck34624', 297]]"
463,200000,,"[['Truck34627', 297]]"
463,200412,,"[['Truck34626', 297]]"
468,200000,,"[['Truck34629', 297]]"
468,200412,,"[['Truck34628', 297]]"
473,200000,,"[['Truck34631', 297]]"
473,200412,,"[['Truck34630', 297]]"
478,200000,,"[['Truck34633', 297]]"
478,200412,,"[['Truck34632', 297]]"
483,200000,,"[['Truck34635', 297]]"
483,200412,,"[['Truck34634', 297]]"
488,200000,,"[['Truck34637', 297]]"
488,200412,,"[['Truck34636', 297]]"
493,200000,,"[['Truck34639', 297]]"
493,200412,,"[['Truck34638', 297]]"
498,200000,,"[['Truck34641', 297]]"
498,200412,,"[['Truck34640', 297]]"
503,200000,,"[['Truck34643', 297]]"
503,200412,,"[['Truck34642', 297]]"
508,200000,,"[['Truck34645', 297]]"
508,200412,,"[['Truck34644', 297]]"
513,200000,,"[['Truck34647', 297]]"
513,200412,,"[['Truck34646', 297]]"
518,200000,,"[['Truck34649', 297]]"
518,200412,,"[['Truck34648', 297]]"
523,200000,,"[['Truck34651', 297]]"
523,200412,,"[['Truck34650', 297]]"
528,200000,,"[['Truck34653', 297]]"
528,200412,,"[['Truck34652', 297]]"
533,200000,,"[['Truck34655', 297]]"
533,200412,,"[['Truck34654', 297]]"
538,200000,,"[['Truck34657', 297]]"
538,200412,,"[['Truck34656', 297]]"
543,200000,,"[['Truck34659', 297]]"
543,200412,,"[['Truck34658', 297]]"
548,200000,,"[['Truck34661', 297]]"
548,200412,,"[['Truck34660', 297]]"
553,200000,,"[['Truck34663', 297]]"
553,200412,,"[['Truck34662', 297]]"
558,200000,,"[['Truck34665', 297]]"
558,200412,,"[['Truck34664', 297]]"
563,200000,,"[['Truck34667', 297]]"
563,200412,,"[['Truck34666', 297]]"
568,200000,,"[['Truck34669', 297]]"
568,200412,,"[['Truck34668', 297]]"
573,200000,,"[['Truck34671', 297]]"
573,200412,,"[['Truck34670', 297]]"
578,200000,,"[['Truck34673', 297]]"
578,200412,,"[['Truck34672', 297]]"
583,200000,,"[['Truck34675', 297]]"
583,200412,,"[['Truck34674', 297]]"
588,200000,,"[['Truck34677', 297]]"
588,200412,,"[['Truck34676', 297]]"
593,200000,,"[['Truck34679', 297]]"
593,200412,,"[['Truck34678', 297]]"
598,200000,,"[['Truck34681', 297]]"
598,200412,,"[['Truck34680', 297]]"
603,200000,,"[['Truck34683', 297]]"
603,200412,,"[['Truck34682', 297]]"
608,200000,,"[['Truck34685', 297]]"
608,200412,,"[['Truck34684', 297]]"
613,200000,,"[['Truck34687', 297]]"
613,200412,,"[['Truck34686', 297]]"
618,200000,,"[['Truck34689', 297]]"
618,200412,,"[['Truck34688', 297]]"
623,200000,,"[['Truck34691', 297]]"
623,200412,,"[['Truck34690', 297]]"
628,200000,,"[['Truck34693', 297]]"
628,200412,,"[['Truck34692', 297]]"
