Step,AgentID,Delay time,Driving time of cars leaving
437,200412,,"[['Truck144004', 426]]"
443,200412,,"[['Truck144000', 442]]"
468,200000,,"[['Truck144011', 442]]"
471,200000,,"[['Truck144007', 455]]"
473,200412,,"[['Truck144002', 467]]"
484,200412,,"[['Truck144010', 458]]"
489,200412,,"[['Truck144006', 473]]"
490,200412,,"[['Truck144016', 449]]"
495,200000,,"[['Truck144001', 494]]"
498,200412,,"[['Truck144018', 452]]"
499,200000,,"[['Truck144013', 468]]"
503,200000,,"[['Truck144003', 497]]"
509,200412,,"[['Truck144024', 448]]"
510,200000,,"[['Truck144005', 499]]"
513,200000,,"[['Truck144019', 467]]"
518,200000,,"[['Truck144017', 477]]"
519,200412,,"[['Truck144022', 463]]"
521,200412,,"[['Truck144014', 485]]"
532,200412,,"[['Truck144012', 501]]"
534,200000,,"[['Truck144029', 463]]"
537,200000,,"[['Truck144015', 501]]"
538,200000,,"[['Truck144009', 517]]"
542,200000,,"[['Truck144027', 476]]"
545,200412,,"[['Truck144020', 494], ['Truck144034', 459]]"
546,200412,,"[['Truck144040', 445]]"
551,200000,,"[['Truck144041', 450]]"
561,200412,,"[['Truck144030', 485]]"
566,200000,,"[['Truck144023', 510]]"
571,200412,,"[['Truck144048', 450]]"
573,200412,,"[['Truck144028', 502]]"
576,200412,,"[['Truck144056', 435]]"
579,200412,,"[['Truck144060', 428]]"
583,200000,,"[['Truck144033', 502]]"
585,200412,,"[['Truck144050', 459]]"
588,200000,,"[['Truck144037', 497]]"
589,200412,,"[['Truck144066', 423]]"
592,200412,,"[['Truck144032', 511]]"
593,200000,,"[['Truck144047', 477]]"
596,200000,,"[['Truck144039', 500]]"
597,200000,,"[['Truck144043', 491]]"
598,200000,,"[['Truck144031', 522]]"
599,200412,,"[['Truck144008', 578], ['Truck144044', 488]]"
600,200000,,"[['Truck144069', 429]]"
605,200412,,"[['Truck144052', 474]]"
606,200000,,"[['Truck144049', 485]]"
614,200000,,"[['Truck144025', 553]]"
617,200000,,"[['Truck144045', 506]]"
622,200000,,"[['Truck144053', 491]]"
624,200000,,"[['Truck144065', 463]]"
631,200000,,"[['Truck144021', 580]]"
639,200412,,"[['Truck144026', 573]]"
640,200000,,"[['Truck144063', 484]]"
643,200412,,"[['Truck144038', 547]]"
647,200000,,"[['Truck144073', 466]]"
651,200412,,"[['Truck144036', 560]]"
653,200412,,"[['Truck144076', 462]]"
655,200000,,"[['Truck144051', 529], ['Truck144059', 509]]"
659,200000,,"[['Truck144067', 493]]"
659,200412,,"[['Truck144064', 498]]"
660,200412,,"[['Truck144046', 544]]"
668,200412,,"[['Truck144042', 562]]"
670,200000,,"[['Truck144079', 474]]"
670,200412,,"[['Truck144058', 524]]"
672,200412,,"[['Truck144082', 466]]"
676,200000,,"[['Truck144075', 490]]"
678,200000,,"[['Truck144055', 542]]"
682,200000,,"[['Truck144035', 596]]"
683,200000,,"[['Truck144061', 532], ['Truck144071', 507]]"
687,200000,,"[['Truck144083', 481]]"
692,200000,,"[['Truck144097', 451]]"
695,200000,,"[['Truck144057', 554]]"
695,200412,,"[['Truck144072', 514]]"
696,200412,,"[['Truck144104', 435]]"
697,200412,,"[['Truck144054', 561]]"
704,200000,,"[['Truck144085', 493]]"
704,200412,,"[['Truck144084', 493]]"
707,200000,,"[['Truck144093', 476]]"
712,200412,,"[['Truck144106', 446]]"
717,200000,,"[['Truck144091', 491]]"
719,200412,,"[['Truck144080', 518]]"
720,200000,,"[['Truck144089', 499]]"
724,200412,,"[['Truck144074', 538], ['Truck144118', 428]]"
726,200412,,"[['Truck144078', 530]]"
727,200412,,"[['Truck144062', 571], ['Truck144068', 556]]"
730,200000,,"[['Truck144081', 529]]"
730,200412,,"[['Truck144096', 489]]"
731,200412,,"[['Truck144070', 555]]"
735,200412,,"[['Truck144098', 489]]"
737,200000,,"[['Truck144101', 486]]"
737,200412,,"[['Truck144100', 486]]"
740,200000,,"[['Truck144077', 549]]"
751,200412,,"[['Truck144116', 460]]"
755,200000,,"[['Truck144125', 444]]"
756,200000,,"[['Truck144103', 500]]"
758,200000,,"[['Truck144109', 487]]"
759,200412,,"[['Truck144102', 503]]"
762,200000,,"[['Truck144117', 471]]"
764,200000,,"[['Truck144113', 483]]"
765,200412,,"[['Truck144086', 549]]"
766,200000,,"[['Truck144115', 480]]"
775,200000,,"[['Truck144087', 559], ['Truck144107', 509]]"
778,200412,,"[['Truck144108', 507]]"
782,200000,,"[['Truck144105', 521]]"
784,200412,,"[['Truck144088', 563], ['Truck144114', 498], ['Truck144130', 458]]"
787,200000,,"[['Truck144095', 551]]"
791,200000,,"[['Truck144119', 495]]"
795,200412,,"[['Truck144092', 564]]"
797,200412,,"[['Truck144094', 561]]"
801,200412,,"[['Truck144112', 520]]"
802,200000,,"[['Truck144133', 471]]"
803,200412,,"[['Truck144122', 497]]"
804,200412,,"[['Truck144124', 493]]"
805,200000,,"[['Truck144151', 429]]"
809,200000,,"[['Truck144135', 473]]"
812,200000,,"[['Truck144129', 491]]"
812,200412,,"[['Truck144090', 586]]"
816,200412,,"[['Truck144138', 470]]"
817,200412,,"[['Truck144128', 496], ['Truck144148', 446]]"
821,200000,,"[['Truck144141', 470]]"
827,200412,,"[['Truck144110', 551]]"
832,200000,,"[['Truck144099', 586]]"
835,200412,,"[['Truck144160', 434]]"
839,200412,,"[['Truck144140', 488]]"
843,200000,,"[['Truck144121', 542]]"
844,200412,,"[['Truck144134', 508]]"
845,200000,,"[['Truck144157', 454]]"
845,200412,,"[['Truck144132', 514]]"
846,200412,,"[['Truck144126', 530]]"
853,200412,,"[['Truck144120', 552]]"
854,200000,,"[['Truck144149', 483]]"
855,200412,,"[['Truck144152', 474]]"
857,200412,,"[['Truck144150', 481]]"
860,200412,,"[['Truck144144', 499]]"
861,200000,,"[['Truck144111', 585]]"
864,200412,,"[['Truck144142', 508]]"
865,200000,,"[['Truck144139', 519]]"
866,200000,,"[['Truck144169', 445]]"
