Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck8641', 297]]"
298,200412,,"[['Truck8640', 297]]"
303,200000,,"[['Truck8643', 297]]"
303,200412,,"[['Truck8642', 297]]"
308,200000,,"[['Truck8645', 297]]"
308,200412,,"[['Truck8644', 297]]"
313,200000,,"[['Truck8647', 297]]"
313,200412,,"[['Truck8646', 297]]"
318,200000,,"[['Truck8649', 297]]"
318,200412,,"[['Truck8648', 297]]"
323,200000,,"[['Truck8651', 297]]"
323,200412,,"[['Truck8650', 297]]"
328,200000,,"[['Truck8653', 297]]"
328,200412,,"[['Truck8652', 297]]"
333,200000,,"[['Truck8655', 297]]"
333,200412,,"[['Truck8654', 297]]"
338,200000,,"[['Truck8657', 297]]"
338,200412,,"[['Truck8656', 297]]"
343,200000,,"[['Truck8659', 297]]"
343,200412,,"[['Truck8658', 297]]"
348,200000,,"[['Truck8661', 297]]"
348,200412,,"[['Truck8660', 297]]"
353,200000,,"[['Truck8663', 297]]"
353,200412,,"[['Truck8662', 297]]"
358,200000,,"[['Truck8665', 297]]"
358,200412,,"[['Truck8664', 297]]"
363,200000,,"[['Truck8667', 297]]"
363,200412,,"[['Truck8666', 297]]"
368,200000,,"[['Truck8669', 297]]"
368,200412,,"[['Truck8668', 297]]"
373,200000,,"[['Truck8671', 297]]"
373,200412,,"[['Truck8670', 297]]"
378,200000,,"[['Truck8673', 297]]"
378,200412,,"[['Truck8672', 297]]"
383,200000,,"[['Truck8675', 297]]"
383,200412,,"[['Truck8674', 297]]"
388,200000,,"[['Truck8677', 297]]"
388,200412,,"[['Truck8676', 297]]"
393,200000,,"[['Truck8679', 297]]"
393,200412,,"[['Truck8678', 297]]"
398,200000,,"[['Truck8681', 297]]"
398,200412,,"[['Truck8680', 297]]"
403,200000,,"[['Truck8683', 297]]"
403,200412,,"[['Truck8682', 297]]"
408,200000,,"[['Truck8685', 297]]"
408,200412,,"[['Truck8684', 297]]"
413,200000,,"[['Truck8687', 297]]"
413,200412,,"[['Truck8686', 297]]"
418,200000,,"[['Truck8689', 297]]"
418,200412,,"[['Truck8688', 297]]"
423,200000,,"[['Truck8691', 297]]"
423,200412,,"[['Truck8690', 297]]"
428,200000,,"[['Truck8693', 297]]"
428,200412,,"[['Truck8692', 297]]"
433,200000,,"[['Truck8695', 297]]"
433,200412,,"[['Truck8694', 297]]"
438,200000,,"[['Truck8697', 297]]"
438,200412,,"[['Truck8696', 297]]"
443,200000,,"[['Truck8699', 297]]"
443,200412,,"[['Truck8698', 297]]"
448,200000,,"[['Truck8701', 297]]"
448,200412,,"[['Truck8700', 297]]"
453,200000,,"[['Truck8703', 297]]"
453,200412,,"[['Truck8702', 297]]"
458,200000,,"[['Truck8705', 297]]"
458,200412,,"[['Truck8704', 297]]"
463,200000,,"[['Truck8707', 297]]"
463,200412,,"[['Truck8706', 297]]"
468,200000,,"[['Truck8709', 297]]"
468,200412,,"[['Truck8708', 297]]"
473,200000,,"[['Truck8711', 297]]"
473,200412,,"[['Truck8710', 297]]"
478,200000,,"[['Truck8713', 297]]"
478,200412,,"[['Truck8712', 297]]"
483,200000,,"[['Truck8715', 297]]"
483,200412,,"[['Truck8714', 297]]"
488,200000,,"[['Truck8717', 297]]"
488,200412,,"[['Truck8716', 297]]"
493,200000,,"[['Truck8719', 297]]"
493,200412,,"[['Truck8718', 297]]"
498,200000,,"[['Truck8721', 297]]"
498,200412,,"[['Truck8720', 297]]"
503,200000,,"[['Truck8723', 297]]"
503,200412,,"[['Truck8722', 297]]"
508,200000,,"[['Truck8725', 297]]"
508,200412,,"[['Truck8724', 297]]"
513,200000,,"[['Truck8727', 297]]"
513,200412,,"[['Truck8726', 297]]"
518,200000,,"[['Truck8729', 297]]"
518,200412,,"[['Truck8728', 297]]"
523,200000,,"[['Truck8731', 297]]"
523,200412,,"[['Truck8730', 297]]"
528,200000,,"[['Truck8733', 297]]"
528,200412,,"[['Truck8732', 297]]"
533,200000,,"[['Truck8735', 297]]"
533,200412,,"[['Truck8734', 297]]"
538,200000,,"[['Truck8737', 297]]"
538,200412,,"[['Truck8736', 297]]"
543,200000,,"[['Truck8739', 297]]"
