Step,AgentID,Delay time,Driving time of cars leaving
323,200000,,"[['Truck97921', 322]]"
326,200000,,"[['Truck97923', 320]]"
338,200000,,"[['Truck97927', 322]]"
343,200412,,"[['Truck97926', 327]]"
344,200412,,"[['Truck97932', 313]]"
347,200412,,"[['Truck97920', 346]]"
348,200412,,"[['Truck97930', 322]]"
351,200000,,"[['Truck97933', 320]]"
351,200412,,"[['Truck97924', 340]]"
353,200000,,"[['Truck97925', 342]]"
354,200000,,"[['Truck97929', 333]]"
358,200412,,"[['Truck97922', 352]]"
369,200412,,"[['Truck97938', 323]]"
372,200412,,"[['Truck97942', 316]]"
373,200412,,"[['Truck97928', 352]]"
375,200412,,"[['Truck97940', 324]]"
378,200000,,"[['Truck97935', 342]]"
378,200412,,"[['Truck97946', 312]]"
379,200000,,"[['Truck97939', 333]]"
380,200000,,"[['Truck97931', 354]]"
380,200412,,"[['Truck97934', 344]]"
383,200412,,"[['Truck97936', 342]]"
388,200000,,"[['Truck97943', 332]]"
390,200000,,"[['Truck97949', 319]]"
391,200000,,"[['Truck97937', 350]]"
392,200000,,"[['Truck97945', 331]]"
392,200412,,"[['Truck97950', 316]]"
398,200000,,"[['Truck97947', 332]]"
403,200412,,"[['Truck97944', 342]]"
405,200000,,"[['Truck97951', 329]]"
406,200412,,"[['Truck97948', 335]]"
407,200000,,"[['Truck97941', 356]]"
409,200412,,"[['Truck97956', 318]]"
410,200000,,"[['Truck97953', 329]]"
410,200412,,"[['Truck97958', 314]]"
411,200000,,"[['Truck97955', 325]]"
412,200412,,"[['Truck97952', 331]]"
414,200412,,"[['Truck97954', 328]]"
420,200412,,"[['Truck97960', 319]]"
421,200000,,"[['Truck97963', 315]]"
422,200000,,"[['Truck97959', 326]]"
432,200000,,"[['Truck97967', 316]]"
435,200000,,"[['Truck97961', 334]]"
437,200000,,"[['Truck97965', 326]]"
439,200412,,"[['Truck97964', 328]]"
441,200412,,"[['Truck97966', 325]]"
442,200000,,"[['Truck97957', 351]]"
443,200412,,"[['Truck97972', 312]]"
448,200000,,"[['Truck97973', 317]]"
448,200412,,"[['Truck97962', 342]]"
453,200000,,"[['Truck97975', 317]]"
457,200000,,"[['Truck97971', 331]]"
459,200412,,"[['Truck97968', 338]]"
468,200412,,"[['Truck97970', 342]]"
471,200412,,"[['Truck97982', 315]]"
472,200000,,"[['Truck97979', 326]]"
474,200000,,"[['Truck97969', 353]]"
476,200412,,"[['Truck97974', 340]]"
480,200000,,"[['Truck97977', 339]]"
481,200412,,"[['Truck97986', 315]]"
487,200412,,"[['Truck97978', 341]]"
494,200412,,"[['Truck97988', 323], ['Truck97992', 313]]"
495,200412,,"[['Truck97976', 354]]"
496,200000,,"[['Truck97981', 345]]"
497,200000,,"[['Truck97985', 336], ['Truck97987', 331]]"
498,200000,,"[['Truck97993', 317]]"
499,200000,,"[['Truck97995', 313]]"
499,200412,,"[['Truck97984', 338]]"
502,200412,,"[['Truck97980', 351]]"
507,200000,,"[['Truck97989', 336]]"
510,200000,,"[['Truck97983', 354]]"
516,200412,,"[['Truck97996', 325]]"
518,200000,,"[['Truck97999', 322]]"
519,200000,,"[['Truck97997', 328]]"
523,200412,,"[['Truck97994', 337]]"
527,200412,,"[['Truck97990', 351]]"
531,200000,,"[['Truck97991', 355]]"
532,200000,,"[['Truck98001', 331], ['Truck98003', 326]]"
533,200412,,"[['Truck97998', 337]]"
542,200000,,"[['Truck98005', 331]]"
544,200412,,"[['Truck98006', 328], ['Truck98010', 318]]"
545,200412,,"[['Truck98002', 339]]"
546,200412,,"[['Truck98008', 325]]"
550,200412,,"[['Truck98000', 349]]"
554,200000,,"[['Truck98011', 328]]"
558,200000,,"[['Truck98007', 342]]"
559,200412,,"[['Truck98016', 318]]"
560,200000,,"[['Truck98017', 319]]"
565,200000,,"[['Truck98013', 334]]"
565,200412,,"[['Truck98004', 354]]"
566,200000,,"[['Truck98009', 345]]"
576,200000,,"[['Truck98015', 340]]"
576,200412,,"[['Truck98014', 340], ['Truck98024', 315]]"
579,200412,,"[['Truck98026', 313]]"
580,200412,,"[['Truck98012', 349]]"
588,200000,,"[['Truck98025', 327]]"
589,200000,,"[['Truck98023', 333]]"
594,200000,,"[['Truck98019', 348]]"
596,200000,,"[['Truck98033', 315]]"
601,200000,,"[['Truck98021', 350]]"
602,200412,,"[['Truck98018', 356], ['Truck98020', 351], ['Truck98022', 346]]"
609,200000,,"[['Truck98029', 338]]"
610,200412,,"[['Truck98030', 334]]"
612,200412,,"[['Truck98032', 331]]"
613,200000,,"[['Truck98031', 337]]"
616,200000,,"[['Truck98027', 350]]"
623,200412,,"[['Truck98028', 352], ['Truck98040', 322]]"
624,200000,,"[['Truck98035', 338]]"
625,200000,,"[['Truck98037', 334]]"
627,200000,,"[['Truck98045', 316]]"
628,200000,,"[['Truck98041', 327]]"
628,200412,,"[['Truck98036', 337]]"
629,200412,,"[['Truck98042', 323]]"
632,200000,,"[['Truck98043', 326]]"
634,200412,,"[['Truck98034', 348]]"
639,200000,,"[['Truck98051', 313]]"
640,200412,,"[['Truck98046', 324]]"
641,200412,,"[['Truck98044', 330]]"
645,200412,,"[['Truck98050', 319]]"
