Step,AgentID,Delay time,Driving time of cars leaving
438,200412,,"[['Truck115200', 437]]"
461,200000,,"[['Truck115219', 415]]"
462,200412,,"[['Truck115212', 431]]"
466,200000,,"[['Truck115213', 435]]"
478,200000,,"[['Truck115217', 437]]"
480,200000,,"[['Truck115201', 479]]"
485,200000,,"[['Truck115209', 464]]"
486,200000,,"[['Truck115229', 415]]"
489,200000,,"[['Truck115203', 483]]"
496,200412,,"[['Truck115202', 490]]"
498,200412,,"[['Truck115204', 487]]"
503,200000,,"[['Truck115215', 467]]"
510,200000,,"[['Truck115205', 499]]"
512,200000,,"[['Truck115207', 496]]"
520,200000,,"[['Truck115225', 459]]"
521,200000,,"[['Truck115231', 445]]"
522,200412,,"[['Truck115236', 431]]"
524,200412,,"[['Truck115218', 478]]"
525,200412,,"[['Truck115208', 504]]"
526,200000,,"[['Truck115233', 445]]"
529,200412,,"[['Truck115222', 473]]"
531,200412,,"[['Truck115206', 515]]"
534,200000,,"[['Truck115223', 478]]"
535,200412,,"[['Truck115210', 509]]"
537,200000,,"[['Truck115227', 471]]"
539,200000,,"[['Truck115243', 433]]"
543,200412,,"[['Truck115246', 427]]"
545,200000,,"[['Truck115211', 519]]"
547,200000,,"[['Truck115239', 451]]"
554,200412,,"[['Truck115242', 448]]"
557,200412,,"[['Truck115226', 491]]"
558,200000,,"[['Truck115247', 442]]"
561,200000,,"[['Truck115257', 420]]"
566,200000,,"[['Truck115237', 475]]"
566,200412,,"[['Truck115214', 530], ['Truck115248', 445], ['Truck115250', 440]]"
567,200000,,"[['Truck115241', 466]]"
571,200000,,"[['Truck115235', 485]]"
572,200412,,"[['Truck115240', 471]]"
575,200412,,"[['Truck115238', 479]]"
585,200000,,"[['Truck115249', 464]]"
587,200412,,"[['Truck115232', 506]]"
591,200000,,"[['Truck115271', 415]]"
591,200412,,"[['Truck115216', 550]]"
595,200412,,"[['Truck115228', 524]]"
598,200000,,"[['Truck115221', 547]]"
603,200412,,"[['Truck115254', 467], ['Truck115262', 447]]"
604,200000,,"[['Truck115265', 443]]"
605,200412,,"[['Truck115224', 544]]"
606,200000,,"[['Truck115253', 475]]"
608,200412,,"[['Truck115244', 497]]"
610,200000,,"[['Truck115263', 454]]"
611,200412,,"[['Truck115220', 560]]"
614,200000,,"[['Truck115245', 503]]"
615,200000,,"[['Truck115255', 479]]"
616,200412,,"[['Truck115230', 540]]"
617,200412,,"[['Truck115278', 421]]"
622,200412,,"[['Truck115234', 536]]"
632,200000,,"[['Truck115277', 441]]"
635,200000,,"[['Truck115259', 489]]"
640,200412,,"[['Truck115266', 474]]"
661,200412,,"[['Truck115282', 455]]"
671,200412,,"[['Truck115268', 500]]"
674,200000,,"[['Truck115299', 428]]"
675,200412,,"[['Truck115302', 419]]"
676,200412,,"[['Truck115296', 435]]"
677,200412,,"[['Truck115270', 501], ['Truck115294', 441]]"
678,200412,,"[['Truck115276', 487]]"
679,200000,,"[['Truck115305', 418]]"
684,200000,,"[['Truck115251', 558]]"
684,200412,,"[['Truck115280', 483]]"
685,200412,,"[['Truck115272', 504]]"
699,200000,,"[['Truck115275', 513]]"
700,200000,,"[['Truck115291', 474]]"
700,200412,,"[['Truck115264', 539]]"
701,200412,,"[['Truck115260', 550]]"
702,200000,,"[['Truck115293', 471]]"
704,200000,,"[['Truck115261', 553]]"
706,200412,,"[['Truck115252', 575]]"
707,200412,,"[['Truck115306', 441]]"
708,200412,,"[['Truck115274', 522]]"
709,200000,,"[['Truck115269', 538], ['Truck115273', 528], ['Truck115307', 443]]"
709,200412,,"[['Truck115256', 568]]"
713,200000,,"[['Truck115309', 442]]"
716,200000,,"[['Truck115279', 520]]"
721,200000,,"[['Truck115303', 465]]"
722,200412,,"[['Truck115258', 576]]"
724,200412,,"[['Truck115286', 508]]"
732,200000,,"[['Truck115301', 481]]"
736,200412,,"[['Truck115304', 475]]"
739,200000,,"[['Truck115283', 533]]"
740,200000,,"[['Truck115313', 459]]"
742,200000,,"[['Truck115267', 576]]"
745,200412,,"[['Truck115290', 519]]"
747,200000,,"[['Truck115287', 531]]"
748,200000,,"[['Truck115297', 507]]"
748,200412,,"[['Truck115292', 517]]"
749,200412,,"[['Truck115284', 538]]"
751,200000,,"[['Truck115319', 455]]"
756,200000,,"[['Truck115285', 545], ['Truck115317', 465]]"
760,200412,,"[['Truck115288', 539], ['Truck115310', 484]]"
763,200000,,"[['Truck115329', 442]]"
764,200000,,"[['Truck115281', 563]]"
768,200000,,"[['Truck115311', 492]]"
771,200000,,"[['Truck115295', 535]]"
776,200412,,"[['Truck115312', 495]]"
778,200000,,"[['Truck115289', 557]]"
779,200000,,"[['Truck115341', 428]]"
780,200412,,"[['Truck115300', 529]]"
788,200000,,"[['Truck115327', 472]]"
788,200412,,"[['Truck115324', 477]]"
789,200412,,"[['Truck115314', 503], ['Truck115340', 438]]"
790,200000,,"[['Truck115337', 449]]"
795,200412,,"[['Truck115316', 504], ['Truck115322', 489]]"
796,200412,,"[['Truck115328', 475]]"
799,200412,,"[['Truck115336', 458]]"
800,200000,,"[['Truck115345', 439]]"
800,200412,,"[['Truck115320', 499], ['Truck115354', 414]]"
802,200000,,"[['Truck115323', 496]]"
802,200412,,"[['Truck115298', 556]]"
809,200412,,"[['Truck115308', 538]]"
815,200000,,"[['Truck115315', 529]]"
817,200412,,"[['Truck115346', 451]]"
819,200412,,"[['Truck115338', 473]]"
820,200000,,"[['Truck115321', 519]]"
821,200412,,"[['Truck115330', 495]]"
832,200000,,"[['Truck115367', 416]]"
840,200000,,"[['Truck115325', 529]]"
842,200412,,"[['Truck115332', 511]]"
843,200000,,"[['Truck115355', 457]]"
844,200000,,"[['Truck115363', 438]]"
846,200000,,"[['Truck115347', 480]]"
849,200412,,"[['Truck115326', 533]]"
852,200000,,"[['Truck115339', 506], ['Truck115343', 496]]"
852,200412,,"[['Truck115318', 556], ['Truck115348', 481]]"
855,200000,,"[['Truck115331', 529]]"
855,200412,,"[['Truck115352', 474]]"
863,200412,,"[['Truck115370', 437]]"
866,200412,,"[['Truck115344', 505], ['Truck115360', 465]]"
869,200000,,"[['Truck115353', 488]]"
873,200000,,"[['Truck115369', 452]]"
874,200000,,"[['Truck115359', 478]]"
874,200412,,"[['Truck115374', 438]]"
876,200412,,"[['Truck115382', 420]]"
877,200412,,"[['Truck115358', 481]]"
879,200412,,"[['Truck115368', 458]]"
881,200000,,"[['Truck115333', 550], ['Truck115371', 455]]"
882,200412,,"[['Truck115342', 526]]"
884,200000,,"[['Truck115335', 548]]"
887,200412,,"[['Truck115364', 476]]"
888,200000,,"[['Truck115377', 447]]"
896,200000,,"[['Truck115351', 520], ['Truck115361', 495]]"
899,200412,,"[['Truck115372', 468]]"
904,200000,,"[['Truck115357', 513]]"
906,200412,,"[['Truck115334', 570]]"
916,200412,,"[['Truck115350', 540]]"
918,200412,,"[['Truck115376', 477]]"
919,200000,,"[['Truck115375', 483]]"
924,200000,,"[['Truck115381', 473]]"
928,200000,,"[['Truck115379', 482]]"
930,200000,,"[['Truck115407', 414]]"
931,200000,,"[['Truck115393', 450]]"
934,200000,,"[['Truck115391', 458]]"
937,200000,,"[['Truck115365', 526], ['Truck115395', 451]]"
941,200412,,"[['Truck115404', 430]]"
942,200000,,"[['Truck115389', 471]]"
942,200412,,"[['Truck115378', 496]]"
945,200412,,"[['Truck115384', 484]]"
949,200000,,"[['Truck115387', 483]]"
952,200000,,"[['Truck115385', 491]]"
952,200412,,"[['Truck115380', 501]]"
955,200000,,"[['Truck115349', 584]]"
960,200412,,"[['Truck115366', 544], ['Truck115396', 469]]"
961,200000,,"[['Truck115401', 460]]"
962,200412,,"[['Truck115388', 491]]"
963,200412,,"[['Truck115416', 422]]"
964,200412,,"[['Truck115398', 468]]"
965,200000,,"[['Truck115399', 469]]"
966,200000,,"[['Truck115405', 455]]"
968,200412,,"[['Truck115408', 447]]"
970,200000,,"[['Truck115413', 439]]"
970,200412,,"[['Truck115390', 494]]"
971,200000,,"[['Truck115373', 540], ['Truck115423', 415]]"
974,200412,,"[['Truck115392', 493]]"
976,200000,,"[['Truck115397', 485]]"
976,200412,,"[['Truck115402', 470]]"
977,200412,,"[['Truck115356', 586]]"
980,200412,,"[['Truck115426', 414]]"
984,200000,,"[['Truck115415', 448]]"
984,200412,,"[['Truck115386', 518]]"
986,200000,,"[['Truck115409', 465]]"
989,200412,,"[['Truck115362', 583]]"
1001,200412,,"[['Truck115410', 475]]"
1005,200000,,"[['Truck115383', 549]]"
1005,200412,,"[['Truck115394', 519]]"
