Step,AgentID,Delay time,Driving time of cars leaving
451,200412,,"[['Truck138240', 450]]"
459,200412,,"[['Truck138244', 448]]"
464,200000,,"[['Truck138253', 433]]"
466,200000,,"[['Truck138247', 450]]"
480,200000,,"[['Truck138241', 479]]"
483,200412,,"[['Truck138252', 452]]"
488,200412,,"[['Truck138242', 482]]"
494,200000,,"[['Truck138243', 488], ['Truck138249', 473]]"
502,200000,,"[['Truck138245', 491]]"
505,200000,,"[['Truck138267', 439]]"
511,200412,,"[['Truck138250', 485], ['Truck138258', 465]]"
512,200412,,"[['Truck138248', 491]]"
516,200412,,"[['Truck138246', 500]]"
520,200000,,"[['Truck138257', 479], ['Truck138269', 449]]"
520,200412,,"[['Truck138266', 454]]"
522,200000,,"[['Truck138271', 446]]"
529,200412,,"[['Truck138270', 453]]"
535,200000,,"[['Truck138251', 509]]"
535,200412,,"[['Truck138262', 479]]"
536,200412,,"[['Truck138256', 495]]"
537,200000,,"[['Truck138277', 446]]"
539,200000,,"[['Truck138259', 493]]"
549,200412,,"[['Truck138260', 498], ['Truck138268', 478]]"
553,200000,,"[['Truck138255', 517]]"
553,200412,,"[['Truck138272', 472]]"
554,200412,,"[['Truck138264', 493]]"
557,200000,,"[['Truck138283', 451]]"
558,200000,,"[['Truck138261', 507]]"
560,200000,,"[['Truck138281', 459]]"
562,200000,,"[['Truck138287', 446]]"
564,200412,,"[['Truck138274', 478], ['Truck138276', 473]]"
568,200000,,"[['Truck138265', 507]]"
570,200412,,"[['Truck138254', 534]]"
572,200412,,"[['Truck138290', 446]]"
577,200000,,"[['Truck138263', 521]]"
590,200000,,"[['Truck138273', 509]]"
590,200412,,"[['Truck138278', 494]]"
591,200412,,"[['Truck138282', 485]]"
592,200412,,"[['Truck138288', 471]]"
593,200412,,"[['Truck138286', 477]]"
594,200000,,"[['Truck138289', 473]]"
594,200412,,"[['Truck138308', 423]]"
595,200412,,"[['Truck138300', 444]]"
602,200412,,"[['Truck138294', 466]]"
603,200412,,"[['Truck138280', 502]]"
609,200000,,"[['Truck138279', 513]]"
610,200000,,"[['Truck138275', 524]]"
613,200000,,"[['Truck138297', 472]]"
614,200000,,"[['Truck138293', 483]]"
615,200412,,"[['Truck138304', 454]]"
617,200412,,"[['Truck138298', 471]]"
623,200000,,"[['Truck138295', 487], ['Truck138309', 452]]"
627,200000,,"[['Truck138315', 441]]"
629,200412,,"[['Truck138284', 518]]"
630,200000,,"[['Truck138285', 519]]"
633,200412,,"[['Truck138318', 437]]"
635,200412,,"[['Truck138310', 459]]"
641,200000,,"[['Truck138299', 495], ['Truck138321', 440]]"
642,200000,,"[['Truck138327', 426]]"
643,200000,,"[['Truck138313', 462]]"
643,200412,,"[['Truck138314', 457]]"
644,200000,,"[['Truck138305', 483]]"
645,200412,,"[['Truck138302', 489]]"
646,200000,,"[['Truck138317', 455]]"
651,200412,,"[['Truck138316', 460]]"
653,200412,,"[['Truck138312', 472]]"
656,200000,,"[['Truck138301', 505]]"
659,200000,,"[['Truck138323', 453]]"
