Step,AgentID,Delay time,Driving time of cars leaving
446,200000,,"[['Truck155525', 435]]"
505,200412,,"[['Truck155522', 499]]"
507,200412,,"[['Truck155520', 506]]"
510,200000,,"[['Truck155523', 504]]"
519,200000,,"[['Truck155521', 518]]"
525,200000,,"[['Truck155537', 484]]"
542,200412,,"[['Truck155534', 506]]"
548,200412,,"[['Truck155530', 522]]"
550,200000,,"[['Truck155531', 524]]"
551,200412,,"[['Truck155528', 530]]"
553,200412,,"[['Truck155532', 522], ['Truck155538', 507], ['Truck155544', 492]]"
556,200000,,"[['Truck155547', 490]]"
562,200000,,"[['Truck155551', 486]]"
563,200000,,"[['Truck155545', 502]]"
566,200000,,"[['Truck155527', 550]]"
567,200000,,"[['Truck155535', 531]]"
568,200000,,"[['Truck155541', 517]]"
569,200000,,"[['Truck155543', 513]]"
576,200000,,"[['Truck155539', 530]]"
577,200000,,"[['Truck155533', 546]]"
578,200412,,"[['Truck155524', 567]]"
581,200412,,"[['Truck155526', 565]]"
588,200412,,"[['Truck155554', 502]]"
589,200412,,"[['Truck155548', 518]]"
590,200000,,"[['Truck155529', 569]]"
598,200000,,"[['Truck155569', 477]]"
600,200412,,"[['Truck155572', 469]]"
601,200000,,"[['Truck155571', 475]]"
601,200412,,"[['Truck155536', 560]]"
603,200000,,"[['Truck155555', 517]]"
608,200000,,"[['Truck155557', 517]]"
608,200412,,"[['Truck155564', 497]]"
609,200000,,"[['Truck155559', 513]]"
609,200412,,"[['Truck155574', 473]]"
611,200412,,"[['Truck155566', 495]]"
613,200412,,"[['Truck155542', 557]]"
614,200000,,"[['Truck155549', 543]]"
619,200412,,"[['Truck155540', 568], ['Truck155556', 528]]"
620,200000,,"[['Truck155567', 504]]"
626,200412,,"[['Truck155558', 530]]"
630,200412,,"[['Truck155552', 549]]"
631,200000,,"[['Truck155561', 530]]"
632,200000,,"[['Truck155553', 551]]"
633,200000,,"[['Truck155563', 527]]"
637,200000,,"[['Truck155585', 476]]"
638,200412,,"[['Truck155570', 512]]"
640,200000,,"[['Truck155565', 529]]"
646,200412,,"[['Truck155562', 540]]"
647,200412,,"[['Truck155550', 571]]"
648,200000,,"[['Truck155583', 492]]"
649,200412,,"[['Truck155546', 583]]"
650,200412,,"[['Truck155586', 484]]"
651,200412,,"[['Truck155560', 550]]"
654,200000,,"[['Truck155577', 513]]"
656,200000,,"[['Truck155595', 470]]"
658,200412,,"[['Truck155576', 517]]"
662,200412,,"[['Truck155590', 486]]"
666,200000,,"[['Truck155593', 485]]"
668,200000,,"[['Truck155573', 537]]"
673,200412,,"[['Truck155580', 522]]"
677,200000,,"[['Truck155581', 526]]"
684,200000,,"[['Truck155587', 518]]"
687,200412,,"[['Truck155578', 541]]"
691,200000,,"[['Truck155579', 545]]"
691,200412,,"[['Truck155568', 570]]"
697,200000,,"[['Truck155575', 561]]"
697,200412,,"[['Truck155588', 526]]"
698,200412,,"[['Truck155606', 482]]"
706,200412,,"[['Truck155584', 545], ['Truck155608', 485]]"
708,200000,,"[['Truck155599', 512]]"
708,200412,,"[['Truck155594', 522]]"
710,200412,,"[['Truck155598', 514]]"
712,200412,,"[['Truck155612', 481]]"
716,200412,,"[['Truck155582', 560]]"
719,200412,,"[['Truck155602', 513]]"
720,200000,,"[['Truck155589', 549]]"
721,200412,,"[['Truck155600', 520]]"
722,200000,,"[['Truck155611', 496]]"
726,200412,,"[['Truck155592', 545]]"
730,200000,,"[['Truck155597', 539]]"
738,200000,,"[['Truck155603', 532], ['Truck155605', 527]]"
740,200000,,"[['Truck155601', 539]]"
742,200000,,"[['Truck155615', 506]]"
746,200412,,"[['Truck155624', 485]]"
747,200412,,"[['Truck155626', 481]]"
758,200000,,"[['Truck155591', 582]]"
759,200412,,"[['Truck155604', 548]]"
760,200412,,"[['Truck155630', 484]]"
762,200412,,"[['Truck155610', 536]]"
764,200412,,"[['Truck155614', 528]]"
765,200000,,"[['Truck155619', 519]]"
765,200412,,"[['Truck155618', 519]]"
766,200000,,"[['Truck155609', 545], ['Truck155613', 535], ['Truck155627', 500]]"
767,200412,,"[['Truck155616', 526]]"
770,200412,,"[['Truck155596', 579]]"
772,200412,,"[['Truck155622', 516]]"
778,200000,,"[['Truck155639', 482]]"
779,200000,,"[['Truck155617', 538]]"
779,200412,,"[['Truck155620', 528]]"
781,200000,,"[['Truck155623', 525]]"
782,200000,,"[['Truck155631', 506]]"
787,200000,,"[['Truck155625', 526]]"
787,200412,,"[['Truck155628', 516]]"
788,200412,,"[['Truck155632', 507]]"
789,200000,,"[['Truck155607', 573]]"
794,200000,,"[['Truck155633', 513]]"
801,200000,,"[['Truck155629', 530]]"
805,200000,,"[['Truck155637', 514]]"
811,200412,,"[['Truck155646', 495]]"
815,200412,,"[['Truck155644', 504]]"
816,200412,,"[['Truck155634', 530]]"
818,200000,,"[['Truck155651', 492]]"
821,200000,,"[['Truck155647', 505]]"
826,200412,,"[['Truck155642', 520]]"
827,200000,,"[['Truck155649', 506]]"
827,200412,,"[['Truck155636', 536]]"
828,200000,,"[['Truck155653', 497]]"
829,200000,,"[['Truck155635', 543]]"
844,200412,,"[['Truck155638', 548]]"
