Step,AgentID,Delay time,Driving time of cars leaving
471,200412,,"[['Truck103686', 455]]"
496,200412,,"[['Truck103680', 495]]"
512,200000,,"[['Truck103681', 511]]"
518,200412,,"[['Truck103684', 507]]"
519,200000,,"[['Truck103695', 483]]"
519,200412,,"[['Truck103690', 493]]"
520,200412,,"[['Truck103706', 454]]"
521,200000,,"[['Truck103687', 505]]"
522,200000,,"[['Truck103707', 456]]"
523,200412,,"[['Truck103704', 462]]"
524,200000,,"[['Truck103691', 498]]"
530,200412,,"[['Truck103682', 524]]"
531,200000,,"[['Truck103701', 480], ['Truck103717', 440]]"
532,200000,,"[['Truck103709', 461]]"
532,200412,,"[['Truck103694', 496]]"
535,200000,,"[['Truck103693', 504]]"
542,200412,,"[['Truck103698', 496]]"
544,200000,,"[['Truck103697', 503]]"
549,200000,,"[['Truck103689', 528]]"
554,200000,,"[['Truck103711', 478]]"
559,200000,,"[['Truck103683', 553]]"
560,200412,,"[['Truck103710', 484]]"
562,200412,,"[['Truck103688', 541]]"
570,200000,,"[['Truck103685', 559]]"
575,200412,,"[['Truck103700', 524]]"
576,200412,,"[['Truck103692', 545]]"
581,200412,,"[['Truck103708', 510]]"
582,200000,,"[['Truck103725', 471]]"
582,200412,,"[['Truck103712', 501]]"
584,200412,,"[['Truck103702', 528]]"
585,200412,,"[['Truck103714', 499]]"
589,200000,,"[['Truck103715', 503]]"
597,200000,,"[['Truck103719', 501]]"
599,200412,,"[['Truck103724', 488]]"
600,200412,,"[['Truck103716', 509]]"
601,200000,,"[['Truck103699', 555]]"
603,200000,,"[['Truck103705', 542]]"
606,200000,,"[['Truck103733', 475]]"
608,200000,,"[['Truck103723', 502]]"
612,200000,,"[['Truck103703', 556]]"
612,200412,,"[['Truck103730', 486]]"
613,200000,,"[['Truck103713', 532]]"
616,200412,,"[['Truck103728', 495]]"
623,200412,,"[['Truck103720', 522]]"
635,200000,,"[['Truck103729', 514]]"
639,200000,,"[['Truck103743', 483]]"
639,200412,,"[['Truck103746', 473]]"
640,200000,,"[['Truck103747', 474]]"
643,200000,,"[['Truck103745', 482]]"
643,200412,,"[['Truck103722', 537]]"
644,200412,,"[['Truck103696', 603]]"
647,200412,,"[['Truck103736', 506]]"
649,200000,,"[['Truck103741', 498]]"
649,200412,,"[['Truck103718', 553], ['Truck103754', 463]]"
651,200000,,"[['Truck103735', 515]]"
652,200000,,"[['Truck103749', 481], ['Truck103753', 471]]"
657,200000,,"[['Truck103727', 541]]"
659,200412,,"[['Truck103740', 508]]"
661,200412,,"[['Truck103756', 470]]"
664,200000,,"[['Truck103761', 463]]"
664,200412,,"[['Truck103758', 468]]"
667,200412,,"[['Truck103732', 536]]"
669,200412,,"[['Truck103734', 533]]"
673,200000,,"[['Truck103721', 572]]"
674,200412,,"[['Truck103726', 558]]"
680,200412,,"[['Truck103750', 504]]"
683,200000,,"[['Truck103759', 487], ['Truck103775', 447]]"
687,200000,,"[['Truck103739', 541]]"
692,200412,,"[['Truck103770', 466]]"
695,200412,,"[['Truck103738', 549]]"
696,200000,,"[['Truck103757', 505]]"
696,200412,,"[['Truck103752', 515]]"
698,200412,,"[['Truck103744', 537]]"
699,200000,,"[['Truck103769', 478]]"
700,200000,,"[['Truck103737', 559]]"
700,200412,,"[['Truck103776', 459]]"
704,200000,,"[['Truck103751', 528], ['Truck103755', 518]]"
705,200412,,"[['Truck103742', 549], ['Truck103760', 504]]"
713,200412,,"[['Truck103764', 502]]"
718,200412,,"[['Truck103762', 512]]"
719,200000,,"[['Truck103765', 508], ['Truck103793', 438]]"
720,200000,,"[['Truck103785', 459]]"
721,200000,,"[['Truck103767', 505]]"
722,200000,,"[['Truck103731', 596]]"
724,200412,,"[['Truck103768', 503]]"
726,200000,,"[['Truck103783', 470]]"
728,200412,,"[['Truck103790', 452]]"
731,200000,,"[['Truck103779', 485]]"
732,200412,,"[['Truck103748', 561]]"
737,200412,,"[['Truck103774', 501]]"
739,200000,,"[['Truck103773', 508]]"
740,200000,,"[['Truck103781', 489]]"
742,200000,,"[['Truck103763', 536]]"
743,200000,,"[['Truck103771', 517]]"
744,200412,,"[['Truck103778', 498]]"
746,200412,,"[['Truck103784', 485]]"
750,200412,,"[['Truck103772', 519]]"
760,200412,,"[['Truck103798', 464]]"
762,200000,,"[['Truck103809', 441]]"
762,200412,,"[['Truck103794', 476]]"
765,200000,,"[['Truck103801', 464]]"
765,200412,,"[['Truck103786', 499]]"
766,200412,,"[['Truck103766', 550]]"
769,200412,,"[['Truck103800', 468]]"
771,200412,,"[['Truck103780', 520]]"
772,200412,,"[['Truck103796', 481]]"
779,200000,,"[['Truck103797', 488]]"
797,200412,,"[['Truck103802', 491]]"
808,200000,,"[['Truck103777', 567]]"
810,200000,,"[['Truck103799', 514]]"
811,200000,,"[['Truck103827', 445]]"
811,200412,,"[['Truck103792', 530]]"
812,200000,,"[['Truck103811', 486]]"
812,200412,,"[['Truck103822', 456]]"
815,200000,,"[['Truck103815', 479]]"
816,200000,,"[['Truck103791', 540]]"
818,200000,,"[['Truck103813', 487]]"
821,200412,,"[['Truck103810', 495]]"
826,200412,,"[['Truck103808', 505]]"
829,200412,,"[['Truck103820', 478]]"
830,200000,,"[['Truck103825', 469]]"
831,200000,,"[['Truck103819', 485]]"
835,200000,,"[['Truck103787', 569]]"
841,200412,,"[['Truck103812', 510]]"
842,200412,,"[['Truck103788', 571]]"
844,200000,,"[['Truck103821', 493]]"
853,200412,,"[['Truck103782', 597]]"
854,200412,,"[['Truck103828', 483]]"
858,200000,,"[['Truck103803', 552]]"
859,200000,,"[['Truck103807', 543]]"
861,200000,,"[['Truck103795', 575]]"
861,200412,,"[['Truck103806', 545]]"
862,200412,,"[['Truck103830', 486]]"
868,200412,,"[['Truck103826', 502]]"
877,200000,,"[['Truck103805', 566]]"
877,200412,,"[['Truck103804', 566]]"
878,200412,,"[['Truck103816', 537]]"
883,200000,,"[['Truck103857', 442]]"
886,200000,,"[['Truck103843', 480]]"
886,200412,,"[['Truck103850', 460]]"
889,200412,,"[['Truck103846', 473]]"
890,200412,,"[['Truck103818', 544], ['Truck103834', 504]]"
891,200412,,"[['Truck103838', 495]]"
893,200412,,"[['Truck103814', 557]]"
895,200412,,"[['Truck103860', 444]]"
896,200412,,"[['Truck103824', 535], ['Truck103836', 505]]"
900,200000,,"[['Truck103789', 629]]"
904,200000,,"[['Truck103833', 523]]"
911,200412,,"[['Truck103854', 475]]"
916,200000,,"[['Truck103837', 525]]"
917,200000,,"[['Truck103851', 491]]"
919,200000,,"[['Truck103835', 533]]"
922,200412,,"[['Truck103832', 541], ['Truck103862', 466]]"
923,200000,,"[['Truck103817', 582]]"
923,200412,,"[['Truck103844', 512]]"
924,200000,,"[['Truck103831', 548]]"
925,200000,,"[['Truck103847', 509]]"
926,200412,,"[['Truck103848', 505]]"
927,200000,,"[['Truck103823', 571]]"
930,200412,,"[['Truck103842', 524], ['Truck103852', 499]]"
932,200000,,"[['Truck103839', 536]]"
937,200000,,"[['Truck103855', 501]]"
941,200000,,"[['Truck103877', 450]]"
941,200412,,"[['Truck103840', 540]]"
949,200000,,"[['Truck103829', 578]]"
950,200000,,"[['Truck103875', 464]]"
951,200000,,"[['Truck103849', 530], ['Truck103853', 520]]"
954,200000,,"[['Truck103863', 498]]"
961,200000,,"[['Truck103859', 515]]"
964,200412,,"[['Truck103864', 503]]"
965,200000,,"[['Truck103845', 554]]"
967,200412,,"[['Truck103872', 486], ['Truck103886', 451]]"
971,200000,,"[['Truck103841', 570]]"
973,200000,,"[['Truck103861', 522]]"
979,200412,,"[['Truck103856', 538]]"
982,200000,,"[['Truck103873', 501]]"
985,200000,,"[['Truck103887', 469]]"
986,200412,,"[['Truck103884', 475]]"
987,200000,,"[['Truck103899', 441]]"
993,200412,,"[['Truck103866', 527]]"
994,200000,,"[['Truck103879', 498]]"
994,200412,,"[['Truck103868', 523]]"
996,200412,,"[['Truck103894', 460]]"
1000,200412,,"[['Truck103876', 509]]"
1011,200412,,"[['Truck103898', 465]]"
1013,200412,,"[['Truck103858', 567], ['Truck103892', 482]]"
1014,200412,,"[['Truck103890', 488]]"
1015,200412,,"[['Truck103882', 509]]"
1017,200412,,"[['Truck103902', 461]]"
1021,200000,,"[['Truck103865', 560]]"
1021,200412,,"[['Truck103880', 520]]"
1022,200000,,"[['Truck103871', 546]]"
1022,200412,,"[['Truck103878', 526]]"
1031,200000,,"[['Truck103917', 440]]"
1031,200412,,"[['Truck103914', 445]]"
1036,200412,,"[['Truck103888', 515]]"
1040,200000,,"[['Truck103885', 529]]"
1041,200000,,"[['Truck103869', 570]]"
1048,200000,,"[['Truck103905', 487]]"
1049,200000,,"[['Truck103911', 473]]"
