Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck69121', 297]]"
298,200412,,"[['Truck69120', 297]]"
303,200000,,"[['Truck69123', 297]]"
303,200412,,"[['Truck69122', 297]]"
308,200000,,"[['Truck69125', 297]]"
308,200412,,"[['Truck69124', 297]]"
313,200000,,"[['Truck69127', 297]]"
313,200412,,"[['Truck69126', 297]]"
318,200000,,"[['Truck69129', 297]]"
318,200412,,"[['Truck69128', 297]]"
323,200000,,"[['Truck69131', 297]]"
323,200412,,"[['Truck69130', 297]]"
328,200000,,"[['Truck69133', 297]]"
328,200412,,"[['Truck69132', 297]]"
333,200000,,"[['Truck69135', 297]]"
333,200412,,"[['Truck69134', 297]]"
338,200000,,"[['Truck69137', 297]]"
338,200412,,"[['Truck69136', 297]]"
343,200000,,"[['Truck69139', 297]]"
343,200412,,"[['Truck69138', 297]]"
348,200000,,"[['Truck69141', 297]]"
348,200412,,"[['Truck69140', 297]]"
353,200000,,"[['Truck69143', 297]]"
353,200412,,"[['Truck69142', 297]]"
358,200000,,"[['Truck69145', 297]]"
358,200412,,"[['Truck69144', 297]]"
363,200000,,"[['Truck69147', 297]]"
363,200412,,"[['Truck69146', 297]]"
368,200000,,"[['Truck69149', 297]]"
368,200412,,"[['Truck69148', 297]]"
373,200000,,"[['Truck69151', 297]]"
373,200412,,"[['Truck69150', 297]]"
378,200000,,"[['Truck69153', 297]]"
378,200412,,"[['Truck69152', 297]]"
383,200000,,"[['Truck69155', 297]]"
383,200412,,"[['Truck69154', 297]]"
388,200000,,"[['Truck69157', 297]]"
388,200412,,"[['Truck69156', 297]]"
393,200000,,"[['Truck69159', 297]]"
393,200412,,"[['Truck69158', 297]]"
398,200000,,"[['Truck69161', 297]]"
398,200412,,"[['Truck69160', 297]]"
403,200000,,"[['Truck69163', 297]]"
403,200412,,"[['Truck69162', 297]]"
408,200000,,"[['Truck69165', 297]]"
408,200412,,"[['Truck69164', 297]]"
413,200000,,"[['Truck69167', 297]]"
413,200412,,"[['Truck69166', 297]]"
418,200000,,"[['Truck69169', 297]]"
418,200412,,"[['Truck69168', 297]]"
423,200000,,"[['Truck69171', 297]]"
423,200412,,"[['Truck69170', 297]]"
428,200000,,"[['Truck69173', 297]]"
428,200412,,"[['Truck69172', 297]]"
433,200000,,"[['Truck69175', 297]]"
433,200412,,"[['Truck69174', 297]]"
438,200000,,"[['Truck69177', 297]]"
438,200412,,"[['Truck69176', 297]]"
443,200000,,"[['Truck69179', 297]]"
443,200412,,"[['Truck69178', 297]]"
448,200000,,"[['Truck69181', 297]]"
448,200412,,"[['Truck69180', 297]]"
453,200000,,"[['Truck69183', 297]]"
453,200412,,"[['Truck69182', 297]]"
458,200000,,"[['Truck69185', 297]]"
458,200412,,"[['Truck69184', 297]]"
463,200000,,"[['Truck69187', 297]]"
463,200412,,"[['Truck69186', 297]]"
468,200000,,"[['Truck69189', 297]]"
468,200412,,"[['Truck69188', 297]]"
473,200000,,"[['Truck69191', 297]]"
473,200412,,"[['Truck69190', 297]]"
478,200000,,"[['Truck69193', 297]]"
478,200412,,"[['Truck69192', 297]]"
483,200000,,"[['Truck69195', 297]]"
483,200412,,"[['Truck69194', 297]]"
488,200000,,"[['Truck69197', 297]]"
488,200412,,"[['Truck69196', 297]]"
493,200000,,"[['Truck69199', 297]]"
493,200412,,"[['Truck69198', 297]]"
498,200000,,"[['Truck69201', 297]]"
498,200412,,"[['Truck69200', 297]]"
503,200000,,"[['Truck69203', 297]]"
503,200412,,"[['Truck69202', 297]]"
508,200000,,"[['Truck69205', 297]]"
508,200412,,"[['Truck69204', 297]]"
513,200000,,"[['Truck69207', 297]]"
513,200412,,"[['Truck69206', 297]]"
518,200000,,"[['Truck69209', 297]]"
518,200412,,"[['Truck69208', 297]]"
523,200000,,"[['Truck69211', 297]]"
523,200412,,"[['Truck69210', 297]]"
528,200000,,"[['Truck69213', 297]]"
528,200412,,"[['Truck69212', 297]]"
533,200000,,"[['Truck69215', 297]]"
533,200412,,"[['Truck69214', 297]]"
538,200000,,"[['Truck69217', 297]]"
538,200412,,"[['Truck69216', 297]]"
543,200000,,"[['Truck69219', 297]]"
543,200412,,"[['Truck69218', 297]]"
548,200000,,"[['Truck69221', 297]]"
548,200412,,"[['Truck69220', 297]]"
553,200000,,"[['Truck69223', 297]]"
553,200412,,"[['Truck69222', 297]]"
558,200000,,"[['Truck69225', 297]]"
558,200412,,"[['Truck69224', 297]]"
563,200000,,"[['Truck69227', 297]]"
563,200412,,"[['Truck69226', 297]]"
568,200000,,"[['Truck69229', 297]]"
568,200412,,"[['Truck69228', 297]]"
573,200000,,"[['Truck69231', 297]]"
573,200412,,"[['Truck69230', 297]]"
578,200000,,"[['Truck69233', 297]]"
578,200412,,"[['Truck69232', 297]]"
583,200000,,"[['Truck69235', 297]]"
583,200412,,"[['Truck69234', 297]]"
588,200000,,"[['Truck69237', 297]]"
588,200412,,"[['Truck69236', 297]]"
593,200000,,"[['Truck69239', 297]]"
593,200412,,"[['Truck69238', 297]]"
598,200000,,"[['Truck69241', 297]]"
598,200412,,"[['Truck69240', 297]]"
603,200000,,"[['Truck69243', 297]]"
603,200412,,"[['Truck69242', 297]]"
608,200000,,"[['Truck69245', 297]]"
608,200412,,"[['Truck69244', 297]]"
613,200000,,"[['Truck69247', 297]]"
613,200412,,"[['Truck69246', 297]]"
618,200000,,"[['Truck69249', 297]]"
618,200412,,"[['Truck69248', 297]]"
623,200000,,"[['Truck69251', 297]]"
623,200412,,"[['Truck69250', 297]]"
628,200000,,"[['Truck69253', 297]]"
628,200412,,"[['Truck69252', 297]]"
