Step,AgentID,Delay time,Driving time of cars leaving
298,200000,,"[['Truck25921', 297]]"
298,200412,,"[['Truck25920', 297]]"
303,200000,,"[['Truck25923', 297]]"
303,200412,,"[['Truck25922', 297]]"
308,200000,,"[['Truck25925', 297]]"
308,200412,,"[['Truck25924', 297]]"
313,200000,,"[['Truck25927', 297]]"
313,200412,,"[['Truck25926', 297]]"
318,200000,,"[['Truck25929', 297]]"
318,200412,,"[['Truck25928', 297]]"
323,200000,,"[['Truck25931', 297]]"
323,200412,,"[['Truck25930', 297]]"
328,200000,,"[['Truck25933', 297]]"
328,200412,,"[['Truck25932', 297]]"
333,200000,,"[['Truck25935', 297]]"
333,200412,,"[['Truck25934', 297]]"
338,200000,,"[['Truck25937', 297]]"
338,200412,,"[['Truck25936', 297]]"
343,200000,,"[['Truck25939', 297]]"
343,200412,,"[['Truck25938', 297]]"
348,200000,,"[['Truck25941', 297]]"
348,200412,,"[['Truck25940', 297]]"
353,200000,,"[['Truck25943', 297]]"
353,200412,,"[['Truck25942', 297]]"
358,200000,,"[['Truck25945', 297]]"
358,200412,,"[['Truck25944', 297]]"
363,200000,,"[['Truck25947', 297]]"
363,200412,,"[['Truck25946', 297]]"
368,200000,,"[['Truck25949', 297]]"
368,200412,,"[['Truck25948', 297]]"
373,200000,,"[['Truck25951', 297]]"
373,200412,,"[['Truck25950', 297]]"
378,200000,,"[['Truck25953', 297]]"
378,200412,,"[['Truck25952', 297]]"
383,200000,,"[['Truck25955', 297]]"
383,200412,,"[['Truck25954', 297]]"
388,200000,,"[['Truck25957', 297]]"
388,200412,,"[['Truck25956', 297]]"
393,200000,,"[['Truck25959', 297]]"
393,200412,,"[['Truck25958', 297]]"
398,200000,,"[['Truck25961', 297]]"
398,200412,,"[['Truck25960', 297]]"
403,200000,,"[['Truck25963', 297]]"
403,200412,,"[['Truck25962', 297]]"
408,200000,,"[['Truck25965', 297]]"
408,200412,,"[['Truck25964', 297]]"
413,200000,,"[['Truck25967', 297]]"
413,200412,,"[['Truck25966', 297]]"
418,200000,,"[['Truck25969', 297]]"
418,200412,,"[['Truck25968', 297]]"
423,200000,,"[['Truck25971', 297]]"
423,200412,,"[['Truck25970', 297]]"
428,200000,,"[['Truck25973', 297]]"
428,200412,,"[['Truck25972', 297]]"
433,200000,,"[['Truck25975', 297]]"
433,200412,,"[['Truck25974', 297]]"
438,200000,,"[['Truck25977', 297]]"
438,200412,,"[['Truck25976', 297]]"
